DATE,OPEN,HIGH,LOW,CLOSE,TICKVOL,VOL,SMA9,SMA21,BBdown,BBmavg,BBup,OBV,RSI,SOfastK,SOfastD,SOslowD,MACD,MACDSinal
05/07/2016,156.23,156.38,156.18,156.28,120,447,156.92,157.48,156.11,157.42,158.73,21835,42.12468973,0.029268293,0.320325203,0.327371274,-0.026349918,0.037758575
06/07/2016,156.27,156.62,156.17,156.22,37,252,156.72,157.36,155.97,157.32,158.67,21583,41.61080194,0,0.144715447,0.287804878,-0.051824412,0.015362829
07/07/2016,155.80,155.80,155.25,155.40,180,643,156.49,157.23,155.64,157.19,158.75,20940,35.27692545,0,0.009756098,0.158265583,-0.098211518,-0.013030758
08/07/2016,155.31,155.35,155.20,155.20,30,141,156.31,157.10,155.31,157.08,158.85,20799,33.92070826,0,-1.40E-16,0.051490515,-0.139802439,-0.044723678
11/07/2016,155.12,155.12,154.87,155.02,96,356,156.16,156.98,154.98,156.96,158.94,20443,32.70216159,0,-1.40E-16,0.003252033,-0.176461639,-0.077658168
12/07/2016,155.15,156.40,155.15,156.25,148,1003,156.16,156.93,154.91,156.91,158.90,21446,46.77316811,0.412751678,0.137583893,0.045861298,-0.161847385,-0.098705473
13/07/2016,156.13,156.58,156.13,156.18,51,220,156.10,156.87,154.84,156.85,158.86,21226,46.18137686,0.477366255,0.296705978,0.14476329,-0.150686741,-0.11170079
14/07/2016,155.75,155.85,155.70,155.70,111,561,155.92,156.80,154.72,156.75,158.77,20665,42.2352196,0.298245614,0.396121182,0.276803684,-0.156012202,-0.122778643
15/07/2016,155.65,155.65,155.40,155.55,44,153,155.76,156.69,154.63,156.62,158.61,20512,41.05461572,0.23245614,0.33602267,0.342949943,-0.163145651,-0.132870395
18/07/2016,155.27,155.27,155.02,155.02,52,222,155.62,156.54,154.50,156.46,158.41,20290,37.10765951,0,0.176900585,0.303014812,-0.184274956,-0.145721535
19/07/2016,154.51,155.15,154.50,155.10,70,212,155.49,156.39,154.45,156.30,158.15,20502,38.07540749,0.035087719,0.089181287,0.200701514,-0.195716416,-0.158220255
20/07/2016,154.62,155.30,154.60,155.20,23,51,155.47,156.25,154.44,156.16,157.88,20553,39.33206924,0.078947368,0.038011696,0.101364522,-0.198775703,-0.168359117
21/07/2016,155.27,155.27,154.82,154.82,32,135,155.43,156.09,154.41,156.00,157.59,20418,36.31612684,0,0.038011696,0.055068226,-0.211296659,-0.179093503
22/07/2016,154.60,155.00,154.60,154.70,12,129,155.39,155.93,154.32,155.86,157.40,20289,35.39317694,0,0.026315789,0.03411306,-0.222356141,-0.189909162
25/07/2016,155.25,155.50,154.75,155.10,37,112,155.26,155.82,154.27,155.77,157.27,20401,40.79454481,0.258064516,0.086021505,0.05011633,-0.214722749,-0.196112559
26/07/2016,155.31,155.36,155.31,155.31,3,9,155.17,155.75,154.23,155.72,157.21,20410,43.46677061,0.393548387,0.217204301,0.109847199,-0.19896088,-0.196824639
27/07/2016,154.85,154.95,154.60,154.95,52,468,155.08,155.68,154.15,155.66,157.16,19942,40.12345312,0.161290323,0.270967742,0.191397849,-0.196149031,-0.196655737
28/07/2016,154.55,154.80,154.55,154.65,12,59,154.98,155.61,154.07,155.55,157.03,19883,37.53265837,0,0.184946237,0.22437276,-0.201471221,-0.197859608
29/07/2016,154.02,154.02,153.60,153.65,142,742,154.83,155.46,153.90,155.37,156.84,19141,30.46996846,0,0.053763441,0.169892473,-0.236571621,-0.207537611
01/08/2016,153.60,154.00,152.60,152.60,129,564,154.55,155.24,153.43,155.15,156.86,18577,25.12402854,0,-1.39E-16,0.079569892,-0.296261571,-0.229718601
02/08/2016,152.50,153.00,152.50,152.50,125,998,154.25,155.02,152.97,154.96,156.94,17579,24.67991791,0,-1.39E-16,0.017921147,-0.342501516,-0.25791433
03/08/2016,152.90,153.45,152.80,153.00,51,204,154.05,154.86,152.73,154.80,156.86,17783,31.2259919,0.163934426,0.054644809,0.018214936,-0.357355423,-0.282774603
04/08/2016,152.22,152.22,151.10,151.55,194,1230,153.70,154.64,152.12,154.60,157.08,16553,24.55980217,0,0.054644809,0.036429872,-0.413447285,-0.315442773
05/08/2016,151.40,152.10,151.40,151.95,82,270,153.35,154.48,151.72,154.44,157.16,16823,29.05900308,0.106382979,0.090105802,0.06646514,-0.438451171,-0.346194873
08/08/2016,152.37,152.37,152.22,152.27,5,24,153.01,154.34,151.44,154.30,157.16,16847,32.52592589,0.191489362,0.09929078,0.08134713,-0.44149297,-0.370019397
09/08/2016,152.30,152.35,151.50,151.60,74,439,152.64,154.17,151.13,154.07,157.01,16408,29.29752588,0.013297872,0.103723404,0.097706662,-0.460996801,-0.392763748
10/08/2016,151.75,151.80,151.30,151.75,38,159,152.32,153.96,150.91,153.85,156.79,16567,30.94995477,0.053191489,0.085992908,0.096335697,-0.465213448,-0.410876173
11/08/2016,151.10,151.30,149.95,149.95,47,267,151.91,153.66,150.29,153.56,156.83,16300,23.77048794,0,0.022163121,0.070626478,-0.524026646,-0.439163791
12/08/2016,150.30,150.45,149.95,150.30,41,146,151.65,153.41,149.87,153.30,156.73,16446,27.30179967,0.065298507,0.039496666,0.049217565,-0.551375905,-0.46721682
15/08/2016,150.00,150.85,149.50,150.65,20,499,151.45,153.17,149.56,153.08,156.60,16945,30.75624415,0.14,0.068432836,0.043364207,-0.553697474,-0.488836983
16/08/2016,151.20,151.90,150.50,151.75,61,242,151.31,153.02,149.48,152.91,156.35,17187,40.34972726,0.382978723,0.19609241,0.101340637,-0.510633062,-0.494286003
17/08/2016,151.50,151.50,151.20,151.45,16,75,151.30,152.84,149.40,152.73,156.05,17112,38.77201666,0.405405405,0.309461376,0.191328874,-0.480739695,-0.490899426
18/08/2016,150.00,150.50,149.70,149.80,43,208,151.06,152.59,149.07,152.47,155.88,16904,31.48107442,0,0.26279471,0.256116165,-0.507922418,-0.495155174
19/08/2016,150.10,150.40,149.50,149.75,41,134,150.78,152.34,148.78,152.23,155.67,16770,31.28906234,0,0.135135135,0.235797074,-0.524398137,-0.502465915
22/08/2016,150.00,150.90,149.65,150.00,32,86,150.60,152.12,148.66,151.97,155.28,16856,33.47393211,0.076923077,0.025641026,0.14119029,-0.521931347,-0.507332273
23/08/2016,149.40,149.50,148.85,149.00,43,207,150.29,151.83,148.48,151.66,154.83,16649,29.441196,0,0.025641026,0.062139062,-0.547867604,-0.517466106
24/08/2016,148.50,149.10,148.50,148.75,57,958,150.16,151.52,148.31,151.35,154.38,15691,28.51626279,0,0.025641026,0.025641026,-0.569806158,-0.530551119
25/08/2016,149.05,149.80,149.05,149.65,45,210,150.09,151.27,148.38,151.10,153.81,15901,36.27756304,0.255681818,0.085227273,0.045503108,-0.548445224,-0.535024645
26/08/2016,149.40,149.80,149.40,149.80,9,35,149.99,151.03,148.41,150.90,153.40,15936,37.49562969,0.35,0.201893939,0.104254079,-0.519507578,-0.531145378
29/08/2016,149.98,149.98,149.43,149.53,11,34,149.75,150.84,148.31,150.75,153.19,15902,36.15590637,0.26,0.288560606,0.191893939,-0.499598904,-0.52325876
30/08/2016,149.40,149.75,149.30,149.35,20,181,149.51,150.68,148.22,150.59,152.96,15721,35.251618,0.2,0.27,0.253484848,-0.483877276,-0.513413389
31/08/2016,149.80,150.00,149.40,149.65,61,360,149.50,150.55,148.30,150.43,152.55,16081,38.03337365,0.3,0.253333333,0.270631313,-0.454949781,-0.498797487
01/09/2016,149.60,150.35,149.25,149.35,69,495,149.45,150.37,148.20,150.32,152.43,15586,36.35148626,0.2,0.233333333,0.252222222,-0.436934773,-0.483331808
02/09/2016,149.20,149.30,148.10,148.20,61,338,149.25,150.21,147.96,150.13,152.29,15248,30.73978921,0,0.166666667,0.217777778,-0.457263617,-0.476814761
05/09/2016,147.30,147.65,146.50,147.45,62,660,149.08,150.00,147.66,149.89,152.11,14588,27.73291242,0,0.066666667,0.155555556,-0.493456386,-0.480975167
06/09/2016,147.10,150.20,147.10,150.20,100,492,149.24,149.90,147.73,149.82,151.91,15080,47.86872659,1,0.333333333,0.188888889,-0.419419851,-0.465586338
08/09/2016,149.40,151.05,149.40,150.70,74,486,149.36,149.86,147.82,149.76,151.71,15566,50.5657139,1,0.666666667,0.355555556,-0.338880517,-0.433909883
09/09/2016,150.05,151.05,150.00,150.95,92,980,149.49,149.82,147.81,149.81,151.82,16546,51.9054856,1,1,0.666666667,-0.263064477,-0.391198531
12/09/2016,150.50,150.85,150.00,150.00,27,101,149.54,149.82,147.80,149.80,151.80,16445,46.72339281,0.728571429,0.90952381,0.858730159,-0.233578947,-0.351793635
13/09/2016,150.39,150.45,149.85,149.90,63,530,149.60,149.80,147.80,149.76,151.72,15915,46.20051546,0.7,0.80952381,0.906349206,-0.211038953,-0.316604965
14/09/2016,149.20,149.20,148.80,148.95,91,1155,149.52,149.72,147.86,149.62,151.38,14760,41.4543404,0.428571429,0.619047619,0.779365079,-0.22372746,-0.293385589
15/09/2016,149.11,149.20,147.85,149.10,132,1107,149.49,149.60,147.94,149.50,151.07,15867,42.45947242,0.471428571,0.533333333,0.653968254,-0.225526556,-0.27642083
16/09/2016,149.00,149.85,149.00,149.85,50,208,149.68,149.52,147.94,149.51,151.07,16075,47.3286698,0.685714286,0.528571429,0.56031746,-0.197935908,-0.2567996
19/09/2016,149.65,150.75,149.65,150.75,43,505,150.04,149.57,147.90,149.56,151.21,16580,52.52087853,0.942857143,0.7,0.587301587,-0.142609733,-0.228252133
20/09/2016,151.25,151.45,151.20,151.45,26,185,150.18,149.65,147.79,149.63,151.47,16765,56.14218332,1,0.876190476,0.701587302,-0.073420844,-0.189544311
21/09/2016,151.50,152.00,151.35,151.85,75,780,150.31,149.73,147.72,149.77,151.82,17545,58.10841994,1,0.980952381,0.852380952,-0.004806603,-0.143359884
22/09/2016,152.20,152.20,151.60,151.90,25,119,150.42,149.87,147.74,149.93,152.12,17664,58.3597226,1,1,0.952380952,0.050343193,-0.094934115
23/09/2016,151.80,151.95,151.60,151.95,15,156,150.63,150.03,147.69,150.04,152.40,17820,58.62700599,1,1,0.993650794,0.094301371,-0.047625243
26/09/2016,152.00,152.10,151.70,151.70,18,85,150.83,150.12,147.68,150.14,152.60,17735,56.66836983,0.916666667,0.972222222,0.990740741,0.118662755,-0.006053244
27/09/2016,152.30,152.30,152.20,152.30,43,291,151.21,150.24,147.66,150.28,152.89,18026,60.11256744,1,0.972222222,0.981481481,0.156684731,0.03463125
28/09/2016,152.40,152.40,151.75,152.30,88,654,151.56,150.37,147.70,150.43,153.15,18026,60.11256744,1,0.972222222,0.972222222,0.184205102,0.072024713
29/09/2016,151.75,151.95,151.75,151.80,11,53,151.78,150.49,147.77,150.53,153.29,17973,55.82418467,0.850746269,0.950248756,0.964897734,0.186068291,0.100535607
30/09/2016,154.99,155.60,154.99,155.40,267,1099,152.29,150.76,147.41,150.84,154.26,19072,71.5573359,1,0.950248756,0.957573245,0.308174555,0.152445344
03/10/2016,155.19,155.49,154.84,154.94,132,331,152.68,151.03,147.53,151.17,154.81,18741,68.21425932,0.928682171,0.926476146,0.942324553,0.383116943,0.210113244
04/10/2016,155.30,155.30,154.50,154.60,389,2026,152.99,151.34,148.02,151.53,155.04,16715,65.76848832,0.873015873,0.933899348,0.93687475,0.424681414,0.263755286
05/10/2016,154.10,154.10,153.20,153.40,411,1956,153.15,151.62,148.15,151.69,155.23,14759,57.88060149,0.63963964,0.813779228,0.891384907,0.410716516,0.300495594
06/10/2016,153.50,153.65,153.05,153.30,339,1176,153.30,151.77,148.24,151.82,155.40,13583,57.26424807,0.548387097,0.687014203,0.81156426,0.391089618,0.3231441
07/10/2016,153.10,153.10,152.50,152.50,189,1025,153.39,151.85,148.33,151.90,155.46,12558,52.45214725,0.265822785,0.484616507,0.661803313,0.343590636,0.328255734
10/10/2016,152.22,152.70,152.15,152.45,220,1111,153.41,151.92,148.56,152.02,155.48,11447,52.15714207,0.202702703,0.338970861,0.503533857,0.30042413,0.321297833
11/10/2016,151.80,152.20,151.75,151.95,156,661,153.37,152.02,148.80,152.12,155.45,10786,49.17844819,0.067567568,0.178697685,0.334095018,0.245908805,0.302450576
13/10/2016,151.99,152.35,151.85,151.95,150,909,153.39,152.11,149.28,152.27,155.27,10786,49.17844819,0.067567568,0.112612613,0.21009372,0.200225094,0.276894205
14/10/2016,151.52,151.71,151.51,151.66,104,615,152.97,152.24,149.76,152.40,155.04,10171,47.35911183,0,0.045045045,0.112118448,0.152147515,0.245707533
17/10/2016,151.30,151.50,151.15,151.40,142,1017,152.58,152.35,150.06,152.48,154.89,9154,45.72583481,0,0.022522523,0.06006006,0.103828255,0.210237713
18/10/2016,151.29,151.54,151.29,151.39,196,684,152.22,152.43,150.17,152.51,154.85,8470,45.66061052,0,-2.59E-16,0.022522523,0.064459374,0.173793129
19/10/2016,151.51,151.51,150.96,151.11,424,1020,151.97,152.44,150.12,152.49,154.87,7450,43.77764312,0,-2.59E-16,0.007507508,0.023356822,0.136184052
20/10/2016,151.40,151.45,150.85,150.95,311,989,151.71,152.42,149.99,152.45,154.90,6461,42.69417448,0,-2.59E-16,2.29E-16,-0.014480972,0.098517796
21/10/2016,150.91,151.05,150.80,150.85,266,1178,151.52,152.37,149.85,152.40,154.94,5283,41.99461877,0,-2.59E-16,2.29E-16,-0.047237282,0.062079026
24/10/2016,150.50,151.15,150.30,151.15,224,1440,151.38,152.34,149.76,152.36,154.95,6723,44.91087386,0.08,0.026666667,0.008888889,-0.061896376,0.031085176
25/10/2016,151.20,151.30,151.00,151.15,351,2685,151.29,152.30,149.69,152.33,154.96,6723,44.91087386,0.117647059,0.065882353,0.030849673,-0.0725261,0.005182357
26/10/2016,151.50,151.50,151.00,151.30,209,780,151.22,152.28,149.61,152.28,154.95,7503,46.47143992,0.183673469,0.127106843,0.073218621,-0.074729364,-0.014795573
27/10/2016,151.55,151.60,151.25,151.50,205,704,151.20,152.24,149.55,152.24,154.93,8207,48.56367105,0.393939394,0.231753307,0.141580834,-0.06861693,-0.028250913
28/10/2016,151.40,151.55,151.25,151.55,81,212,151.22,152.20,149.52,152.23,154.93,8419,49.09931038,0.4375,0.338370954,0.232410368,-0.061247737,-0.036500119
31/10/2016,151.00,151.40,150.80,151.00,182,1117,151.17,152.17,149.68,152.01,154.33,7302,43.70748656,0.136363636,0.32260101,0.297575091,-0.073579707,-0.045770016
01/11/2016,150.30,151.05,150.05,150.80,228,432,151.14,151.95,149.85,151.80,153.74,6870,41.90537361,0,0.191287879,0.284086614,-0.089111588,-0.056605409
03/11/2016,150.57,150.82,150.47,150.72,111,171,151.11,151.75,150.09,151.60,153.12,6699,41.17407508,0,0.045454545,0.186447811,-0.102821767,-0.068159498
04/11/2016,150.02,150.20,149.70,150.00,207,794,151.02,151.53,150.00,151.43,152.87,5905,35.21733482,0,-2.59E-16,0.078914141,-0.1369556,-0.085358524
07/11/2016,150.99,150.99,150.29,150.29,101,242,150.92,151.38,150.05,151.28,152.52,6147,39.04259904,0.187096774,0.062365591,0.035940046,-0.151840082,-0.101978913
08/11/2016,150.89,150.89,150.29,150.34,54,207,150.83,151.24,150.01,151.18,152.34,6354,39.70367318,0.219354839,0.135483871,0.065949821,-0.159766943,-0.116425921
09/11/2016,150.00,150.00,149.65,149.75,148,495,150.66,151.11,149.87,151.04,152.21,5859,34.89472399,0,0.135483871,0.111111111,-0.184240906,-0.133379667
10/11/2016,149.40,149.95,149.30,149.85,110,362,150.48,150.98,149.73,150.94,152.14,6221,36.30294724,0.055555556,0.091636798,0.12086818,-0.197512023,-0.149412756
11/11/2016,149.70,149.75,149.10,149.70,103,226,150.27,150.88,149.60,150.82,152.05,5995,35.07732199,0,0.018518519,0.081879729,-0.21050419,-0.164685614
14/11/2016,149.20,149.20,148.55,148.95,33,71,150.04,150.73,149.28,150.69,152.10,5924,29.68151332,0,0.018518519,0.042891278,-0.243892127,-0.184487242
16/11/2016,148.90,149.10,148.80,149.05,42,236,149.85,150.61,149.03,150.57,152.11,6160,31.20113269,0.038461538,0.012820513,0.016619183,-0.263359827,-0.204205389
17/11/2016,149.35,150.35,149.25,150.35,119,1113,149.81,150.56,149.03,150.52,152.01,7273,47.18129228,0.538461538,0.192307692,0.074548908,-0.230067057,-0.210670806
18/11/2016,150.62,150.72,150.02,150.12,59,81,149.82,150.50,148.99,150.47,151.94,7192,45.18174361,0.45,0.342307692,0.182478632,-0.209105499,-0.210279479
21/11/2016,149.97,150.17,149.82,150.02,111,213,149.79,150.45,148.95,150.42,151.89,6979,44.30262306,0.52195122,0.503470919,0.346028768,-0.193520412,-0.206089712
22/11/2016,149.50,150.80,149.15,150.45,64,186,149.80,150.42,148.94,150.40,151.86,7165,48.9063107,0.810810811,0.59425401,0.480010874,-0.163964181,-0.195558329
23/11/2016,150.51,150.96,150.51,150.71,70,191,149.91,150.42,148.95,150.38,151.81,7356,51.51583076,0.994350282,0.775704104,0.624476345,-0.129804251,-0.17911981
24/11/2016,151.19,151.20,150.55,150.55,46,229,149.99,150.39,148.97,150.35,151.73,7127,49.82924285,0.909090909,0.904750667,0.758236261,-0.107041769,-0.1611003
25/11/2016,149.98,149.98,149.88,149.98,45,72,150.02,150.33,148.96,150.28,151.60,7055,44.26884321,0.585227273,0.829556155,0.836670309,-0.107634572,-0.147733868
28/11/2016,149.85,149.90,149.70,149.75,55,102,150.11,150.26,148.98,150.20,151.41,6953,42.22148927,0.454545455,0.649621212,0.794642678,-0.114664688,-0.139466573
29/11/2016,149.62,149.72,149.62,149.67,48,156,150.18,150.17,149.04,150.10,151.17,6797,41.50251067,0.409090909,0.482954545,0.654043971,-0.12143413,-0.134958462
30/11/2016,149.57,150.18,149.43,150.18,138,986,150.16,150.11,149.08,150.06,151.04,7783,47.62554636,0.698863636,0.520833333,0.551136364,-0.107472484,-0.128086968
01/12/2016,150.30,150.60,150.05,150.30,139,505,150.18,150.07,149.11,150.04,150.97,8288,48.97879023,0.767045455,0.625,0.542929293,-0.091041813,-0.118825679
02/12/2016,150.00,150.34,149.64,150.09,205,1011,150.19,150.04,149.13,150.01,150.88,7277,46.70453926,0.647727273,0.704545455,0.616792929,-0.084326756,-0.110200948
05/12/2016,149.80,150.65,149.80,150.50,135,364,150.19,150.03,149.13,150.03,150.93,7641,51.44493023,0.873493976,0.762755568,0.697433674,-0.063806822,-0.098602417
06/12/2016,150.13,150.43,150.03,150.23,156,673,150.14,150.04,149.13,150.03,150.93,6968,48.39236219,0.538461538,0.686560929,0.717953984,-0.056333338,-0.088035147
07/12/2016,149.94,150.19,149.89,149.94,206,1039,150.07,150.02,149.12,150.01,150.89,5929,45.28430236,0.259615385,0.5571903,0.668835599,-0.059813904,-0.080979836
08/12/2016,149.79,149.79,149.49,149.59,153,664,150.03,149.99,149.10,150.00,150.90,5265,41.79534849,0,0.266025641,0.503258957,-0.073871182,-0.079202673
09/12/2016,149.21,149.45,149.20,149.35,87,339,149.98,149.97,149.03,149.97,150.91,4926,39.54540576,0,0.086538462,0.303251467,-0.092195169,-0.082450797
12/12/2016,149.65,149.65,149.30,149.45,102,204,149.96,149.95,149.00,149.96,150.92,5130,40.97127711,0.073529412,0.024509804,0.125691302,-0.101827048,-0.08729486
13/12/2016,149.89,150.00,149.50,149.50,272,1063,149.88,149.94,149.12,149.99,150.86,6193,41.7115439,0.125,0.066176471,0.059074912,-0.106285586,-0.092042541
14/12/2016,149.22,150.42,149.22,149.77,348,1072,149.82,149.98,149.26,150.03,150.79,7265,45.67354587,0.365217391,0.187915601,0.092867292,-0.099016012,-0.093785909
15/12/2016,149.95,150.25,149.75,149.90,173,473,149.80,150.02,149.25,150.00,150.76,7738,47.52308984,0.47826087,0.322826087,0.192306053,-0.087555299,-0.092228256
16/12/2016,149.56,149.65,149.45,149.65,126,422,149.71,149.99,149.21,149.98,150.75,7316,44.39305162,0.260869565,0.368115942,0.292952543,-0.086160624,-0.090711348
19/12/2016,149.45,149.85,149.45,149.75,67,201,149.66,149.97,149.19,149.97,150.74,7517,45.92720391,0.347826087,0.362318841,0.351086957,-0.080486415,-0.088155115
20/12/2016,149.60,150.00,149.35,149.45,122,664,149.60,149.94,149.15,149.92,150.69,6853,42.16853666,0.086956522,0.231884058,0.320772947,-0.085431324,-0.087474167
21/12/2016,149.25,149.61,149.21,149.56,89,352,149.60,149.90,149.17,149.86,150.55,7205,43.97892372,0.182608696,0.205797101,0.266666667,-0.084360836,-0.086695834
22/12/2016,149.46,149.46,149.00,149.25,99,575,149.59,149.83,149.13,149.79,150.46,6630,40.16310104,0,0.089855072,0.175845411,-0.093198717,-0.088321555
23/12/2016,149.99,149.99,149.54,149.59,31,100,149.60,149.78,149.11,149.77,150.44,6730,45.72525825,0.346938776,0.176515824,0.157389333,-0.087071083,-0.088008937
26/12/2016,149.10,149.26,149.01,149.21,102,233,149.57,149.75,149.04,149.75,150.45,6497,41.12416879,0,0.115646259,0.127339052,-0.094368599,-0.089598853
27/12/2016,149.25,149.55,149.25,149.45,185,253,149.53,149.73,149.02,149.74,150.45,6750,44.89557502,0.347826087,0.231588287,0.174583457,-0.090494322,-0.08982272
28/12/2016,149.65,149.70,149.60,149.70,52,252,149.51,149.73,149.02,149.71,150.40,7002,48.58984496,0.710144928,0.352657005,0.233297184,-0.077612589,-0.086770187
29/12/2016,149.45,149.80,149.45,149.80,43,59,149.53,149.72,149.05,149.69,150.32,7061,50.03286149,0.855072464,0.637681159,0.407308817,-0.063092962,-0.080850881
02/01/2017,149.55,149.86,149.46,149.61,43,116,149.51,149.68,149.05,149.66,150.27,6945,47.31540122,0.579710145,0.714975845,0.568438003,-0.057559531,-0.075028044
